id,vpiddt,vpidprev,nm
36037111000001107,2018-10-29,329786003,Ketoprofen 100mg/2ml solution for injection ampoules
36069811000001104,2018-10-30,319769008,Dipyridamole 10mg/2ml solution for injection ampoules
36140611000001106,2018-11-05,317227000,Cimetidine 200mg/2ml solution for injection ampoules
38750611000001109,2020-07-15,319863001,Tranexamic acid 500mg/5ml solution for injection ampoules
35900511000001104,2018-10-17,320358000,Aminophylline 250mg/10ml solution for injection ampoules
36098511000001105,2018-10-31,317905004,Digoxin 500micrograms/2ml solution for infusion ampoules
36140311000001101,2018-11-05,327094006,Ciclosporin 50mg/1ml solution for infusion ampoules
36017111000001101,2018-10-29,329879001,Piroxicam 20mg/1ml solution for injection ampoules
36089211000001103,2018-10-31,318670009,Clonidine 150micrograms/1ml solution for injection ampoules
36139511000001103,2018-11-05,327095007,Ciclosporin 250mg/5ml solution for infusion ampoules
35900911000001106,2018-10-17,318188002,Amiodarone 150mg/3ml solution for injection ampoules
35931511000001104,2018-10-22,320778006,Promethazine 25mg/1ml solution for injection ampoules
35930811000001109,2018-10-22,318524009,Sotalol 40mg/4ml solution for injection ampoules
35903411000001106,2018-10-17,318438000,Atenolol 5mg/10ml solution for injection ampoules
39718711000001107,2021-05-26,333937006,Meptazinol 100mg/1ml solution for injection ampoules
36032111000001105,2018-10-29,317285006,Nizatidine 100mg/4ml solution for infusion ampoules
39110711000001102,2020-10-21,322093006,Metoclopramide 10mg/2ml solution for injection ampoules
39111511000001100,2020-10-21,327531006,Hydroxocobalamin 1mg/1ml solution for injection ampoules
36021711000001101,2018-10-29,323257006,Procyclidine 10mg/2ml solution for injection ampoules
34193911000001105,2017-03-13,322122009,Metoclopramide 100mg/20ml solution for injection ampoules
36058011000001108,2018-10-29,321658001,Flupentixol 50mg/0.5ml solution for injection ampoules
36068611000001107,2018-10-30,321666005,Flupentixol 100mg/1ml solution for injection ampoules
36068911000001101,2018-10-30,321664008,Flupentixol 40mg/2ml solution for injection ampoules
36068811000001106,2018-10-30,321663002,Flupentixol 20mg/1ml solution for injection ampoules
36068711000001103,2018-10-30,321662007,Flupentixol 200mg/1ml solution for injection ampoules
36053511000001109,2018-10-29,321452008,Haloperidol 5mg/1ml solution for injection ampoules
36124911000001107,2018-11-05,334018006,Midazolam 10mg/2ml solution for injection ampoules
36039411000001106,2018-10-29,406313007,Lidocaine 20mg/2ml (1%) solution for injection ampoules
36040011000001109,2018-10-29,406314001,Lidocaine 50mg/5ml (1%) solution for injection ampoules
36039811000001108,2018-10-29,406317008,Lidocaine 40mg/2ml (2%) solution for injection ampoules
35913611000001107,2018-10-19,322499003,Buprenorphine 300micrograms/1ml solution for injection ampoules
36132911000001100,2018-11-05,329351003,Calcitriol 1micrograms/1ml solution for injection ampoules
35902911000001105,2018-10-17,329319004,Ascorbic acid 500mg/5ml solution for injection ampoules
36133011000001108,2018-11-05,329352005,Calcitriol 2micrograms/1ml solution for injection ampoules
38896311000001107,2020-08-19,330114000,Baclofen 10mg/5ml solution for infusion ampoules
39710211000001103,2021-05-26,320921007,Dornase alfa 2.5mg/2.5ml nebuliser liquid ampoules
36039311000001104,2018-10-29,406316004,Lidocaine 200mg/20ml (1%) solution for injection ampoules
36039611000001109,2018-10-29,406319006,Lidocaine 400mg/20ml (2%) solution for injection ampoules
36138911000001102,2018-11-05,325761004,"Chorionic gonadotrophin 10,000unit powder and solvent for solution for injection ampoules"
36029411000001108,2018-10-29,327341008,Octreotide 100micrograms/1ml solution for injection ampoules
36016911000001101,2018-10-29,321705003,Pipotiazine 50mg/1ml solution for injection ampoules
38896111000001105,2020-08-19,333899005,Glycopyrronium bromide 200micrograms/1ml solution for injection ampoules
36139111000001107,2018-11-05,325760003,"Chorionic gonadotrophin 5,000unit powder and solvent for solution for injection ampoules"
36051011000001102,2018-10-29,347666005,Gentamicin 80mg/2ml solution for injection ampoules
36015711000001106,2018-10-29,329403007,Phytomenadione 1mg/0.5ml solution for injection ampoules
36030011000001105,2018-10-29,327340009,Octreotide 50micrograms/1ml solution for injection ampoules
36125011000001107,2018-11-05,334017001,Midazolam 10mg/5ml solution for injection ampoules
36029311000001101,2018-10-29,350380000,Nandrolone 50mg/1ml solution for injection ampoules
34193811000001100,2017-03-13,318651004,Hydralazine 20mg powder for solution for injection ampoules
36040511000001101,2018-10-29,321302003,Lorazepam 4mg/1ml solution for injection ampoules
38895911000001101,2020-08-19,320118009,Salbutamol 500micrograms/1ml solution for injection ampoules
36053411000001105,2018-10-29,321454009,Haloperidol 20mg/2ml solution for injection ampoules
35910611000001103,2018-10-19,325346002,Betamethasone 4mg/1ml solution for injection ampoules
38895811000001106,2020-08-19,323349006,Acetylcysteine 2g/10ml solution for infusion ampoules
36092911000001101,2018-10-31,319636000,"Dalteparin sodium 10,000units/1ml solution for injection ampoules"
36093111000001105,2018-10-31,319637009,"Dalteparin sodium 10,000units/4ml solution for injection ampoules"
36097511000001106,2018-10-31,323071006,Diazepam 10mg/2ml emulsion for injection ampoules
36094211000001101,2018-10-31,325922002,Desmopressin 4micrograms/1ml solution for injection ampoules
36119811000001108,2018-11-05,333928006,Fentanyl 100micrograms/2ml solution for injection ampoules
36069111000001106,2018-10-30,322541002,Dihydrocodeine 50mg/1ml solution for injection ampoules
36050911000001105,2018-10-29,324118003,Gentamicin 40mg/1ml solution for injection ampoules
38895711000001103,2020-08-19,333900000,Glycopyrronium bromide 600micrograms/3ml solution for injection ampoules
330157005,2005-08-15,4033011000001108,"Hyaluronidase 1,500unit powder for solution for injection ampoules"
36039911000001103,2018-10-29,406310005,Lidocaine 50mg/10ml (0.5%) solution for injection ampoules
36015811000001103,2018-10-29,329410001,Phytomenadione 2mg/0.2ml solution for injection ampoules
36030511000001102,2018-10-29,322304004,Nefopam 20mg/1ml solution for injection ampoules
36028711000001106,2018-10-29,322596008,Nalbuphine 10mg/1ml solution for injection ampoules
36028811000001103,2018-10-29,322597004,Nalbuphine 20mg/2ml solution for injection ampoules
36037411000001102,2018-10-29,333983000,Ketorolac 10mg/1ml solution for injection ampoules
36037511000001103,2018-10-29,333979000,Ketorolac 30mg/1ml solution for injection ampoules
36022411000001102,2018-10-29,322172006,Ondansetron 4mg/2ml solution for injection ampoules
36022511000001103,2018-10-29,322179002,Ondansetron 8mg/4ml solution for injection ampoules
36029911000001100,2018-10-29,327342001,Octreotide 500micrograms/1ml solution for injection ampoules
36015411000001100,2018-10-29,318750005,Phentolamine 10mg/1ml solution for injection ampoules
36027611000001101,2018-10-29,322602006,Pentazocine 30mg/1ml solution for injection ampoules
36027711000001105,2018-10-29,322603001,Pentazocine 60mg/2ml solution for injection ampoules
35931211000001102,2018-10-22,325634008,Progesterone 50mg/1ml solution for injection ampoules
35917411000001102,2018-10-19,325828004,Tetracosactide 250micrograms/1ml solution for injection ampoules
36148711000001100,2018-11-05,325821005,Urofollitropin 75unit powder and solvent for solution for injection ampoules
36138811000001107,2018-11-05,325758000,"Chorionic gonadotrophin 1,500unit powder and solvent for solution for injection ampoules"
36148511000001105,2018-11-05,350363004,Urofollitropin 150unit powder and solvent for solution for injection ampoules
36139011000001106,2018-11-05,325759008,"Chorionic gonadotrophin 2,000unit powder and solvent for solution for injection ampoules"
35919811000001108,2018-10-19,324177004,Tobramycin 80mg/2ml solution for infusion ampoules
38895311000001102,2020-08-19,321460009,Levomepromazine 25mg/1ml solution for injection ampoules
35913511000001108,2018-10-19,347585003,Bupivacaine 50mg/10ml (0.5%) solution for injection ampoules
35913111000001104,2018-10-19,347583005,Bupivacaine 25mg/10ml (0.25%) solution for injection ampoules
36022011000001106,2018-10-29,325625003,Progesterone 100mg/2ml solution for injection ampoules
36067711000001104,2018-10-30,321328000,Flumazenil 500micrograms/5ml solution for injection ampoules
35914511000001106,2018-10-19,334050001,Suxamethonium chloride 100mg/2ml solution for injection ampoules
36087211000001109,2018-10-31,324279005,Clindamycin 300mg/2ml solution for injection ampoules
35932011000001104,2018-10-22,333875005,Propofol 200mg/20ml emulsion for injection ampoules
36053311000001103,2018-10-29,318734002,Guanethidine 10mg/1ml solution for injection ampoules
35932611000001106,2018-10-22,318368005,Propranolol 1mg/1ml solution for injection ampoules
36035711000001102,2018-10-29,318301001,Mexiletine 250mg/10ml solution for injection ampoules
36146211000001106,2018-11-05,322205001,Tropisetron 5mg/5ml solution for injection ampoules
36146111000001100,2018-11-05,322206000,Tropisetron 2mg/2ml solution for injection ampoules
35914611000001105,2018-10-19,327098009,Tacrolimus 5mg/1ml solution for infusion ampoules
36149611000001100,2018-11-05,318246002,Verapamil 5mg/2ml solution for injection ampoules
35896411000001108,2018-10-17,333913006,Alfentanil 1mg/2ml solution for injection ampoules
35896611000001106,2018-10-17,333914000,Alfentanil 5mg/10ml solution for injection ampoules
35896711000001102,2018-10-17,333909004,Alfentanil 5mg/1ml solution for injection ampoules
36037611000001104,2018-10-29,318462005,Labetalol 100mg/20ml solution for injection ampoules
36023511000001105,2018-10-29,326137005,Oxytocin 5units/1ml solution for injection ampoules
36023311000001104,2018-10-29,326138000,Oxytocin 10units/1ml solution for injection ampoules
35904511000001108,2018-10-18,334035005,Atracurium besilate 50mg/5ml solution for injection ampoules
35904411000001109,2018-10-18,334034009,Atracurium besilate 25mg/2.5ml solution for injection ampoules
35912911000001108,2018-10-19,318025000,Bumetanide 2mg/4ml solution for injection ampoules
36031111000001100,2018-10-29,324166005,Netilmicin 15mg/1.5ml solution for injection ampoules
36031311000001103,2018-10-29,324167001,Netilmicin 50mg/1ml solution for injection ampoules
36030911000001109,2018-10-29,324168006,Netilmicin 100mg/1ml solution for injection ampoules
36031011000001101,2018-10-29,324169003,Netilmicin 150mg/1.5ml solution for injection ampoules
36031211000001106,2018-10-29,324165009,Netilmicin 200mg/2ml solution for injection ampoules
36029111000001103,2018-10-29,334104001,Naloxone 40micrograms/2ml solution for injection ampoules
36125411000001103,2018-11-05,375856006,Midazolam 50mg/10ml solution for injection ampoules
35935611000001102,2018-10-22,334198007,Ropivacaine 75mg/10ml solution for injection ampoules
35935411000001100,2018-10-22,334197002,Ropivacaine 20mg/10ml solution for injection ampoules
35935211000001104,2018-10-22,334199004,Ropivacaine 100mg/10ml solution for injection ampoules
35919711000001100,2018-10-19,324176008,Tobramycin 40mg/1ml solution for injection ampoules
36120111000001100,2018-11-05,333929003,Fentanyl 500micrograms/10ml solution for injection ampoules
36064611000001102,2018-10-30,326125008,Ergometrine 500micrograms/1ml solution for injection ampoules
36057811000001101,2018-10-29,325593005,Hydroxyprogesterone 250mg/1ml solution for injection ampoules
36089011000001108,2018-10-31,321789007,Clomipramine 25mg/2ml solution for injection ampoules
36042111000001109,2018-10-29,319548008,Metaraminol 10mg/1ml solution for injection ampoules
36036511000001100,2018-10-29,406422007,Mivacurium chloride 20mg/10ml solution for injection ampoules
36036411000001104,2018-10-29,406421000,Mivacurium chloride 10mg/5ml solution for injection ampoules
36129811000001103,2018-11-05,408079001,Oxycodone 10mg/1ml solution for injection ampoules
36130611000001105,2018-11-05,408078009,Oxycodone 20mg/2ml solution for injection ampoules
36033711000001103,2018-10-29,319551001,Methoxamine 20mg/1ml solution for injection ampoules
36036111000001109,2018-10-29,320070008,Milrinone 10mg/10ml solution for infusion ampoules
35923611000001104,2018-10-22,325891001,Sermorelin 50microgram powder and solvent for solution for injection ampoules
39713211000001108,2021-05-26,327244002,Fosfestrol 300mg/5ml solution for injection ampoules
36098211000001107,2018-10-31,317871008,Dicobalt edetate 300mg/20ml solution for injection ampoules
36070811000001102,2018-10-30,319518005,Dopamine 200mg/5ml solution for infusion ampoules
38894711000001102,2020-08-19,319519002,Dopamine 800mg/5ml solution for infusion ampoules
36038611000001100,2018-10-29,334213007,Levobupivacaine 25mg/10ml solution for injection ampoules
36041911000001101,2018-10-29,327058007,Mesna 1g/10ml solution for injection ampoules
36042011000001108,2018-10-29,327057002,Mesna 400mg/4ml solution for injection ampoules
36038711000001109,2018-10-29,334212002,Levobupivacaine 50mg/10ml solution for injection ampoules
36038811000001101,2018-10-29,334211009,Levobupivacaine 75mg/10ml solution for injection ampoules
36052911000001109,2018-10-29,322195002,Granisetron 1mg/1ml solution for injection ampoules
36053111000001100,2018-10-29,322191006,Granisetron 3mg/3ml solution for injection ampoules
35898711000001103,2018-10-17,326142002,Alprostadil 500micrograms/1ml solution for infusion ampoules
36125511000001104,2018-11-05,375924003,Midazolam 5mg/5ml solution for injection ampoules
36125211000001102,2018-11-05,375919001,Midazolam 2mg/2ml solution for injection ampoules
36069511000001102,2018-10-30,326117006,Dinoprostone 5mg/0.5ml solution for infusion ampoules
36069611000001103,2018-10-30,326116002,Dinoprostone 750micrograms/0.75ml solution for infusion ampoules
36069411000001101,2018-10-30,317878002,Dimercaprol 100mg/2ml solution for injection ampoules
35933211000001103,2018-10-22,326012002,Protirelin 200micrograms/2ml solution for injection ampoules
36024811000001106,2018-10-29,334040002,Pancuronium bromide 4mg/2ml solution for injection ampoules
